time_s,command_vx,mean_vx,mean_vy,mean_yaw,mean_power_w,alive_fraction,within_tolerance_fraction
3.74,2.0,2.139692,-0.0010219468,0.124030575,203.84396,1.0,1.0
3.74,2.2,2.2995477,0.03872636,-0.18429089,216.43036,1.0,0.5625
3.74,2.4,2.4995875,0.021007013,0.18369289,323.4275,1.0,0.625
3.74,2.6,2.5739403,0.013382196,-0.013308033,204.11504,1.0,1.0
3.74,2.8,2.7196827,0.0571547,0.15710655,452.30304,1.0,0.9375
3.74,3.0,2.9616132,0.04177592,0.3847796,517.7023,1.0,0.0
3.7600000000000002,0.0,0.036034107,0.025324244,0.007398377,7.7384863,1.0,1.0
3.7600000000000002,0.2,0.20908397,0.023779776,0.0132942805,11.861107,1.0,1.0
3.7600000000000002,0.4,0.41788828,-0.026069343,-0.07605118,13.275255,1.0,1.0
3.7600000000000002,0.6,0.59019244,0.03566195,-0.02315244,25.197065,1.0,1.0
3.7600000000000002,0.8,0.8639568,0.028966408,-0.12120421,33.41095,1.0,1.0
3.7600000000000002,1.0,0.9588927,0.0713564,-0.099762864,28.88433,1.0,1.0
3.7600000000000002,1.2,1.2377794,0.06998416,0.043074384,64.74948,1.0,1.0
3.7600000000000002,1.4,1.4595901,0.04002635,-0.14295664,88.467514,1.0,1.0
3.7600000000000002,1.6,1.4972236,0.031621203,-0.14286219,55.780674,1.0,1.0
3.7600000000000002,1.8,1.868959,0.022697551,0.07603895,154.41898,1.0,1.0
3.7600000000000002,2.0,2.0749528,0.02933034,0.041380614,331.53748,1.0,1.0
3.7600000000000002,2.2,2.2466671,0.018032342,-0.08939368,506.24908,1.0,1.0
3.7600000000000002,2.4,2.4207144,0.034768477,0.05406785,566.21985,1.0,1.0
3.7600000000000002,2.6,2.6284447,0.03559393,-0.07942669,215.85358,1.0,1.0
3.7600000000000002,2.8,2.7651207,0.03670887,0.25522298,299.01715,1.0,0.0625
3.7600000000000002,3.0,2.889142,0.058933683,0.121745154,927.6565,1.0,0.875
3.7800000000000002,0.0,0.030508747,0.021527078,-0.0067586214,9.851668,1.0,1.0
3.7800000000000002,0.2,0.20084849,0.021063747,-0.015205465,13.161627,1.0,1.0
3.7800000000000002,0.4,0.4418879,-0.029874839,-0.1167386,13.220653,1.0,1.0
3.7800000000000002,0.6,0.6144943,0.044891328,-0.008559128,25.090448,1.0,1.0
3.7800000000000002,0.8,0.8443501,0.032768812,-0.13049307,31.705158,1.0,1.0
3.7800000000000002,1.0,0.9609405,0.06749907,-0.06168449,27.33152,1.0,1.0
3.7800000000000002,1.2,1.2829348,0.072730824,0.10394863,83.79241,1.0,1.0
3.7800000000000002,1.4,1.446733,0.044434234,-0.0535205,126.49128,1.0,1.0
3.7800000000000002,1.6,1.5076282,0.035258688,-0.092346415,74.69933,1.0,1.0
3.7800000000000002,1.8,1.8019023,0.042557076,0.048630618,223.67905,1.0,1.0
3.7800000000000002,2.0,2.003688,0.013202013,0.014821628,311.5284,1.0,1.0
3.7800000000000002,2.2,2.185045,0.024001557,0.017973034,449.53735,1.0,1.0
3.7800000000000002,2.4,2.3622842,0.0058922824,0.01147862,362.04602,1.0,1.0
3.7800000000000002,2.6,2.660048,0.054614827,-0.10276395,208.93921,1.0,1.0
3.7800000000000002,2.8,2.8162522,0.023277208,0.1412788,273.1295,1.0,1.0
3.7800000000000002,3.0,2.8323135,0.019844674,0.042766917,524.756,1.0,1.0
3.8000000000000003,0.0,0.025465539,0.018855797,-0.024127843,12.640871,1.0,1.0
3.8000000000000003,0.2,0.195133,0.011705406,-0.052851163,8.413285,1.0,1.0
3.8000000000000003,0.4,0.4436015,-0.022558276,-0.16797711,17.211483,1.0,1.0
3.8000000000000003,0.6,0.6464036,0.051607292,0.047039416,16.123007,1.0,1.0
3.8000000000000003,0.8,0.8212186,0.034218565,-0.048518784,12.211018,1.0,1.0
3.8000000000000003,1.0,0.97452056,0.065697536,-0.03204358,31.891727,1.0,1.0
3.8000000000000003,1.2,1.2381747,0.07643986,0.05042559,78.36515,1.0,1.0
3.8000000000000003,1.4,1.3925457,0.036825843,0.03786534,115.35598,1.0,1.0
3.8000000000000003,1.6,1.5373687,0.043776095,-0.06312913,92.10495,1.0,1.0
3.8000000000000003,1.8,1.7397788,0.03104917,-0.033199295,205.69812,1.0,1.0
3.8000000000000003,2.0,1.968076,-0.0031638606,-0.041013427,138.84775,1.0,1.0
3.8000000000000003,2.2,2.1750758,0.022045724,0.10517818,244.82353,1.0,1.0
3.8000000000000003,2.4,2.3640592,0.0005471911,-0.05265799,245.98878,1.0,1.0
3.8000000000000003,2.6,2.6941738,0.058074918,-0.25452226,119.537674,1.0,0.0
3.8000000000000003,2.8,2.8480375,0.021604754,0.12902293,198.84355,1.0,0.9375
3.8000000000000003,3.0,2.8561504,0.0072980896,0.027420182,280.94144,1.0,1.0
3.8200000000000003,0.0,0.021391239,0.014132129,-0.048197646,6.68379,1.0,1.0
3.8200000000000003,0.2,0.19243048,0.0020498123,-0.05395972,5.774803,1.0,1.0
3.8200000000000003,0.4,0.42903256,-0.012785716,-0.11723237,21.219162,1.0,1.0
3.8200000000000003,0.6,0.6340696,0.049502656,0.018232528,24.208504,1.0,1.0
3.8200000000000003,0.8,0.8021164,0.037160054,-0.019110134,14.273336,1.0,1.0
3.8200000000000003,1.0,1.0012636,0.06557767,-0.03399808,38.492523,1.0,1.0
3.8200000000000003,1.2,1.1852818,0.0711801,-0.03772206,60.27157,1.0,1.0
3.8200000000000003,1.4,1.3503172,0.041714493,0.045489304,106.695175,1.0,1.0
3.8200000000000003,1.6,1.5788581,0.05125729,-0.08205544,89.60455,1.0,1.0
3.8200000000000003,1.8,1.7059015,0.018327594,-0.11539076,106.83984,1.0,1.0
3.8200000000000003,2.0,1.9774075,0.00081084017,-0.10903217,131.22516,1.0,1.0
3.8200000000000003,2.2,2.2143636,0.013938719,0.07122104,211.76892,1.0,1.0
3.8200000000000003,2.4,2.4036365,0.021136109,-0.114524946,186.36546,1.0,1.0
3.8200000000000003,2.6,2.6612601,0.052849233,-0.27803442,468.37903,1.0,0.0
3.8200000000000003,2.8,2.8653495,0.0058757663,0.3341455,132.393,1.0,0.0
3.8200000000000003,3.0,2.904924,0.033135973,-0.013417365,239.13895,1.0,1.0
3.84,0.0,0.019585561,0.008190585,-0.06250793,3.9678988,1.0,1.0
3.84,0.2,0.19228807,-0.0050442307,-0.05029217,8.275038,1.0,1.0
3.84,0.4,0.41591725,-0.010637451,-0.03352581,14.991412,1.0,1.0
3.84,0.6,0.60379744,0.04167682,-0.051729593,11.655951,1.0,1.0
3.84,0.8,0.7833941,0.040061124,-0.014271468,20.678257,1.0,1.0
3.84,1.0,1.0436794,0.06528871,-0.077269986,39.626255,1.0,1.0
3.84,1.2,1.1467509,0.062166736,-0.10024012,56.271324,1.0,1.0
3.84,1.4,1.328304,0.04293706,0.020351255,72.000885,1.0,1.0
3.84,1.6,1.6364336,0.05343798,-0.14453731,83.02824,1.0,1.0
3.84,1.8,1.7016352,0.014480049,-0.1318005,84.339676,1.0,1.0
3.84,2.0,2.007807,0.014232636,-0.09814425,133.75293,1.0,1.0
3.84,2.2,2.2583666,0.010399871,-0.0031653498,185.04034,1.0,1.0
3.84,2.4,2.441138,0.044871368,-0.12154291,194.42139,1.0,1.0
3.84,2.6,2.573687,0.04885091,-0.14261875,788.967,1.0,1.0
3.84,2.8,2.815349,0.009267405,0.4021428,422.73703,1.0,0.0
3.84,3.0,2.955612,0.062872045,-0.103363544,255.83801,1.0,1.0
3.86,0.0,0.019369777,0.0037342377,-0.067876816,6.2377048,1.0,1.0
3.86,0.2,0.19597977,-0.011508904,-0.052127592,9.772997,1.0,1.0
3.86,0.4,0.4057197,-0.010180391,0.022012582,12.295727,1.0,1.0
3.86,0.6,0.5802117,0.03224903,-0.10434421,10.454102,1.0,1.0
3.86,0.8,0.771476,0.04285059,-0.0050123483,22.518238,1.0,1.0
3.86,1.0,1.0875847,0.06915492,-0.14239638,55.506943,1.0,1.0
3.86,1.2,1.1280916,0.05790049,-0.11841777,36.343666,1.0,1.0
3.86,1.4,1.3259056,0.043126255,-0.021234721,47.17665,1.0,1.0
3.86,1.6,1.6557553,0.058076717,-0.06877728,95.618866,1.0,1.0
3.86,1.8,1.7239611,0.024481408,-0.07678035,102.096634,1.0,1.0
3.86,2.0,2.0454385,0.032930598,-0.06010393,140.1164,1.0,1.0
3.86,2.2,2.2926016,0.0060298694,0.021556307,151.40616,1.0,1.0
3.86,2.4,2.4676497,0.06189539,-0.13305491,176.3534,1.0,1.0
3.86,2.6,2.557346,0.05690204,0.11866097,410.08466,1.0,1.0
3.86,2.8,2.7562125,0.042195648,0.15676582,786.6022,1.0,0.75
3.86,3.0,2.9836211,0.08246215,-0.17332503,188.73798,1.0,0.875
3.88,0.0,0.021415964,-0.0013040472,-0.07068511,7.612737,1.0,1.0
3.88,0.2,0.20308216,-0.01971823,-0.06425671,10.812101,1.0,1.0
3.88,0.4,0.3959495,-0.008008255,0.01731227,11.912297,1.0,1.0
3.88,0.6,0.5652674,0.024693789,-0.10384058,17.846441,1.0,1.0
3.88,0.8,0.768946,0.04769846,-7.786421e-05,18.887272,1.0,1.0
3.88,1.0,1.0567458,0.06713869,-0.06812874,49.103333,1.0,1.0
3.88,1.2,1.1252253,0.054590788,-0.08918948,34.33748,1.0,1.0
3.88,1.4,1.3401787,0.048649482,-0.02854456,65.5862,1.0,1.0
3.88,1.6,1.6020803,0.04046136,0.015681712,167.41153,1.0,1.0
3.88,1.8,1.7616185,0.037626863,-0.05445295,114.668205,1.0,1.0
3.88,2.0,2.0873556,0.038174868,-0.12366365,120.645485,1.0,1.0
3.88,2.2,2.3310626,-0.007827191,0.16124438,145.10074,1.0,0.75
3.88,2.4,2.4949331,0.062432673,-0.24672292,187.0799,1.0,0.125
3.88,2.6,2.6020913,0.0421337,0.18724488,294.68332,1.0,0.5625
3.88,2.8,2.6854596,0.009912834,0.10317479,646.2853,1.0,0.8125
3.88,3.0,2.9736462,0.089574784,-0.28810006,408.9729,1.0,0.0625
3.9,0.0,0.025728356,-0.006332662,-0.08083412,8.445459,1.0,1.0
3.9,0.2,0.21397083,-0.029101042,-0.084990226,11.118222,1.0,1.0
3.9,0.4,0.3882329,-0.005553913,0.0015409391,11.621547,1.0,1.0
3.9,0.6,0.56076324,0.020384505,-0.08789277,21.39523,1.0,1.0
3.9,0.8,0.7766488,0.0545022,-0.0058324076,30.489769,1.0,1.0
3.9,1.0,1.0203083,0.06408743,0.0046912786,42.38485,1.0,1.0
3.9,1.2,1.1350482,0.05398275,-0.052024536,43.43995,1.0,1.0
3.9,1.4,1.3705941,0.050822847,0.003906328,78.64459,1.0,1.0
3.9,1.6,1.5543844,0.04359171,0.04798981,159.98392,1.0,1.0
3.9,1.8,1.8071015,0.044585988,-0.10254857,104.59258,1.0,1.0
3.9,2.0,2.112696,0.042391013,-0.15650393,172.33191,1.0,1.0
3.9,2.2,2.3153508,0.00062826904,0.17404771,270.34958,1.0,0.5
3.9,2.4,2.4527555,0.047797948,-0.18720397,552.4584,1.0,0.5625
3.9,2.6,2.6495395,0.03619567,0.05393728,257.28168,1.0,1.0
3.9,2.8,2.6937914,-0.014308803,0.05599622,310.75787,1.0,0.9375
3.9,3.0,2.905835,0.07467616,-0.31623384,1188.3867,1.0,0.0625
3.92,0.0,0.031693004,-0.011843311,-0.10096065,9.067069,1.0,1.0
3.92,0.2,0.22837429,-0.035671175,-0.10314568,11.581356,1.0,1.0
3.92,0.4,0.38400108,-0.0010492979,-0.0071547693,9.437282,1.0,1.0
3.92,0.6,0.56245697,0.015704148,-0.067236096,18.173828,1.0,1.0
3.92,0.8,0.7983665,0.06271009,-0.008666361,40.464027,1.0,1.0
3.92,1.0,0.9889213,0.067464545,0.020308852,39.139072,1.0,1.0
3.92,1.2,1.1625893,0.05692131,-0.033812307,54.332203,1.0,1.0
3.92,1.4,1.4169998,0.04935088,0.06503618,80.535774,1.0,1.0
3.92,1.6,1.5313846,0.04764069,0.03816314,104.998314,1.0,1.0
3.92,1.8,1.8647027,0.045498133,-0.17011406,127.311615,1.0,1.0
3.92,2.0,2.0591092,0.019196616,-0.03139702,386.46722,1.0,1.0
3.92,2.2,2.244975,0.023571016,0.0677665,446.30515,1.0,1.0
3.92,2.4,2.3859215,0.05700042,-0.059584945,615.6846,1.0,1.0
3.92,2.6,2.6779852,0.03877907,0.03256525,193.64755,1.0,1.0
3.92,2.8,2.7408755,0.0020433143,0.0068421755,207.41597,1.0,1.0
3.92,3.0,2.83083,0.100534916,-0.15529323,865.7721,1.0,0.6875
3.94,0.0,0.038139015,-0.016616873,-0.120927,9.027158,1.0,1.0
3.94,0.2,0.2282967,-0.029695086,-0.13456902,8.103893,1.0,1.0
3.94,0.4,0.3845906,0.0071264273,-0.016444668,10.845717,1.0,1.0
3.94,0.6,0.570608,0.007989769,-0.04899247,19.26345,1.0,1.0
3.94,0.8,0.8329828,0.07003365,0.020208769,37.03327,1.0,1.0
3.94,1.0,0.9685457,0.067792624,0.016784955,39.899166,1.0,1.0
3.94,1.2,1.2035391,0.060149975,-0.06665218,54.359707,1.0,1.0
3.94,1.4,1.4640479,0.048449397,0.12809752,122.34685,1.0,1.0
3.94,1.6,1.5347905,0.048347726,-0.0077772983,68.598724,1.0,1.0
3.94,1.8,1.8402426,0.033823647,-0.050624706,219.352,1.0,1.0
3.94,2.0,1.9957117,0.023513816,0.05859042,361.47723,1.0,1.0
3.94,2.2,2.1783633,0.0010070715,0.03274216,367.54712,1.0,1.0
3.94,2.4,2.3742797,0.058689103,0.12320739,332.2415,1.0,1.0
3.94,2.6,2.6955032,0.029120933,0.2119753,123.41324,1.0,0.25
3.94,2.8,2.7970462,0.028680086,-0.07392201,240.84883,1.0,1.0
3.94,3.0,2.8632145,0.10290515,0.18895228,352.5753,1.0,0.5625
3.96,0.0,0.039148584,-0.01214522,-0.12600106,2.9619188,1.0,1.0
3.96,0.2,0.22540405,-0.016634248,-0.14431873,18.261486,1.0,1.0
3.96,0.4,0.39277977,0.016647242,-0.021144051,13.046775,1.0,1.0
3.96,0.6,0.58693904,-3.525056e-06,-0.04627957,17.527534,1.0,1.0
3.96,0.8,0.8712373,0.07557596,0.069351375,38.331406,1.0,1.0
3.96,1.0,0.96096545,0.07055316,0.006341264,25.322876,1.0,1.0
3.96,1.2,1.2593955,0.062039785,-0.14045459,53.86608,1.0,1.0
3.96,1.4,1.4290712,0.054440133,0.045141295,115.14003,1.0,1.0
3.96,1.6,1.5582166,0.04918521,-0.035555366,85.19794,1.0,1.0
3.96,1.8,1.7767159,0.025120826,0.028385693,245.13303,1.0,1.0
3.96,2.0,1.9761515,0.021607859,0.10559538,183.23297,1.0,1.0
3.96,2.2,2.1590383,-0.0133021185,-0.028780982,205.38329,1.0,1.0
3.96,2.4,2.4177914,0.045255374,0.13990247,264.33844,1.0,1.0
3.96,2.6,2.6657817,0.02616594,0.3643823,407.92926,1.0,0.0
3.96,2.8,2.8304534,0.049416944,-0.11697486,216.43198,1.0,1.0
3.96,3.0,2.922485,0.08463337,0.21959463,319.05573,1.0,0.25
3.98,0.0,0.038096298,-7.72918e-05,-0.13691951,12.463439,1.0,1.0
3.98,0.2,0.21566364,-0.009517704,-0.08795533,16.670597,1.0,1.0
3.98,0.4,0.41087586,0.025161438,-0.0041827434,15.214406,1.0,1.0
3.98,0.6,0.6134857,-0.005457082,-0.07408655,16.53239,1.0,1.0
3.98,0.8,0.84356594,0.07228821,0.037662815,30.595875,1.0,1.0
3.98,1.0,0.9653736,0.07580558,0.0013310217,30.807192,1.0,1.0
3.98,1.2,1.2578844,0.06643896,-0.04922473,81.81592,1.0,1.0
3.98,1.4,1.3712673,0.052938413,-0.06055338,92.37985,1.0,1.0
3.98,1.6,1.5917947,0.05174526,-0.010808764,91.55602,1.0,1.0
3.98,1.8,1.7397451,0.026417345,0.046405606,163.00136,1.0,1.0
3.98,2.0,2.005032,0.016666913,0.062985525,159.72037,1.0,1.0
3.98,2.2,2.1853561,-0.0028875577,-0.09697664,162.58676,1.0,1.0
3.98,2.4,2.4680667,0.04216238,0.04527513,226.82379,1.0,1.0
3.98,2.6,2.6029782,0.057876635,0.15774962,688.41473,1.0,1.0
3.98,2.8,2.8596137,0.052318625,-0.26115727,190.62836,1.0,0.125
3.98,3.0,2.9774861,0.08041312,0.15815479,278.73215,1.0,0.875
4.0,0.0,0.03552854,0.011107412,-0.12449306,12.741053,1.0,1.0
4.0,0.2,0.20905524,-0.0045286035,-0.011281619,10.165724,1.0,1.0
4.0,0.4,0.4330295,0.030507203,0.03259763,16.00126,1.0,1.0
4.0,0.6,0.6424147,-0.0075228726,-0.14288172,18.845596,1.0,1.0
4.0,0.8,0.80749196,0.06398669,-0.03494295,18.835804,1.0,1.0
4.0,1.0,0.9837905,0.0811968,0.0048490777,46.757103,1.0,1.0
4.0,1.2,1.2137027,0.059057117,0.0262549,76.380264,1.0,1.0
4.0,1.4,1.3267181,0.042074595,-0.11821334,89.08918,1.0,1.0
4.0,1.6,1.6395725,0.04724121,0.066581495,91.079834,1.0,1.0
4.0,1.8,1.7349906,0.026480256,0.012175158,101.383705,1.0,1.0
4.0,2.0,2.0457196,0.013288824,-0.010137919,152.0289,1.0,1.0
4.0,2.2,2.2227442,0.0147773735,-0.08860096,166.6383,1.0,1.0
4.0,2.4,2.4998426,0.040137216,0.048631694,176.83618,1.0,1.0
4.0,2.6,2.5304775,0.028532889,0.12476434,597.5806,1.0,1.0
4.0,2.8,2.8166857,0.044444725,-0.29254496,687.71747,1.0,0.0625
4.0,3.0,3.0062957,0.073682636,0.27093795,160.53024,1.0,0.0625
4.0200000000000005,0.0,0.031421326,0.016492285,-0.09200047,10.978867,1.0,1.0
4.0200000000000005,0.2,0.20328434,-0.002131064,0.020301972,7.572828,1.0,1.0
4.0200000000000005,0.4,0.42310297,0.027179804,0.014169645,12.725933,1.0,1.0
4.0200000000000005,0.6,0.6345248,-0.00037273206,-0.1621967,23.585442,1.0,1.0
4.0200000000000005,0.8,0.7779829,0.055375196,-0.08550335,18.941053,1.0,1.0
4.0200000000000005,1.0,1.0178535,0.08644561,0.023893261,54.948696,1.0,1.0
4.0200000000000005,1.2,1.1773229,0.06211643,0.04854299,69.65241,1.0,1.0
4.0200000000000005,1.4,1.3051078,0.035412736,-0.12529495,48.04632,1.0,1.0
4.0200000000000005,1.6,1.6902958,0.041789528,0.15961476,147.61139,1.0,1.0
4.0200000000000005,1.8,1.7535571,0.02703928,-0.051343404,109.617195,1.0,1.0
4.0200000000000005,2.0,2.0840952,0.011183932,-0.014324684,132.01845,1.0,1.0
4.0200000000000005,2.2,2.2575274,0.032164335,-0.07272236,160.29602,1.0,1.0
4.0200000000000005,2.4,2.529541,0.028726077,0.19376901,135.16751,1.0,0.75
4.0200000000000005,2.6,2.5263152,0.0017145276,0.058831528,298.60083,1.0,1.0
4.0200000000000005,2.8,2.7219906,0.052570537,-0.17631346,879.7864,1.0,0.5625
4.0200000000000005,3.0,3.027135,0.05024769,0.5725615,300.94867,1.0,0.0
4.04,0.0,0.03099421,0.019783784,-0.05240863,5.384505,1.0,1.0
4.04,0.2,0.1973631,-0.00018028868,0.008948406,6.3056335,1.0,1.0
4.04,0.4,0.4069566,0.024347931,-0.024960384,13.445528,1.0,1.0
4.04,0.6,0.6177854,0.0032490287,-0.091249645,16.820303,1.0,1.0
4.04,0.8,0.76334,0.0493199,-0.09733087,27.505001,1.0,1.0
4.04,1.0,1.0637286,0.09168236,0.08767567,41.668087,1.0,1.0
4.04,1.2,1.1557372,0.06215468,0.037874326,65.257324,1.0,1.0
4.04,1.4,1.3013176,0.030375957,-0.08960638,45.471138,1.0,1.0
4.04,1.6,1.6388253,0.053564,0.103907675,165.71173,1.0,1.0
4.04,1.8,1.786137,0.027336724,-0.06518018,118.66643,1.0,1.0
4.04,2.0,2.1250527,0.0025181868,0.08479938,123.297806,1.0,1.0
4.04,2.2,2.29918,0.031329367,-0.1885538,131.79825,1.0,0.625
4.04,2.4,2.5121772,0.03079214,0.27425858,328.85516,1.0,0.125
4.04,2.6,2.5686846,0.016570263,-0.008644563,202.01814,1.0,1.0
4.04,2.8,2.7271132,0.06125254,0.14312059,408.44208,1.0,0.9375
4.04,3.0,2.9519494,0.083422914,0.32592154,658.949,1.0,0.0
4.0600000000000005,0.0,0.03077843,0.021964228,-0.034992337,2.8050933,1.0,1.0
4.0600000000000005,0.2,0.19390942,0.0032753674,0.00050000846,4.7877684,1.0,1.0
4.0600000000000005,0.4,0.39495045,0.016633272,-0.0766028,9.181858,1.0,1.0
4.0600000000000005,0.6,0.6071407,0.0039806133,-0.01621895,13.390042,1.0,1.0
4.0600000000000005,0.8,0.7594209,0.044728816,-0.07907649,22.956522,1.0,1.0
4.0600000000000005,1.0,1.0722427,0.09458287,0.051004488,61.740696,1.0,1.0
4.0600000000000005,1.2,1.149705,0.06268071,0.00905528,37.66365,1.0,1.0
4.0600000000000005,1.4,1.3153048,0.03129316,-0.054239467,62.229424,1.0,1.0
4.0600000000000005,1.6,1.5700736,0.05270219,-0.02603496,136.37772,1.0,1.0
4.0600000000000005,1.8,1.8253213,0.026944611,0.00039620476,106.54524,1.0,1.0
4.0600000000000005,2.0,2.1406443,3.430061e-06,0.12251079,202.22241,1.0,1.0
4.0600000000000005,2.2,2.2839456,0.026303057,-0.14499615,299.87582,1.0,1.0
4.0600000000000005,2.4,2.4470825,0.05807963,0.12180939,532.71155,1.0,1.0
4.0600000000000005,2.6,2.6222882,0.03921618,-0.07595213,216.03554,1.0,1.0
4.0600000000000005,2.8,2.779014,0.044621892,0.208152,295.2152,1.0,0.5
4.0600000000000005,3.0,2.858815,0.07741996,0.1911735,870.22217,1.0,0.6875
4.08,0.0,0.029950883,0.023276232,-0.025201889,3.1332555,1.0,1.0
4.08,0.2,0.19364373,0.00946912,0.0012452547,4.143192,1.0,1.0
4.08,0.4,0.38733596,0.007981103,-0.075294554,9.566059,1.0,1.0
4.08,0.6,0.5946425,0.006391906,0.0018100895,16.220955,1.0,1.0
4.08,0.8,0.76342154,0.03873848,-0.047201138,25.564297,1.0,1.0
4.08,1.0,1.0262258,0.095144525,0.012244342,41.505024,1.0,1.0
4.08,1.2,1.1574154,0.06756816,-0.003683577,42.180836,1.0,1.0
4.08,1.4,1.3474973,0.036561094,-0.049288392,75.74736,1.0,1.0
4.08,1.6,1.5201432,0.043515388,-0.12023732,111.37309,1.0,1.0
4.08,1.8,1.8804597,0.016148882,0.15409295,134.20934,1.0,1.0
4.08,2.0,2.0752966,0.030408978,0.042486176,330.5187,1.0,1.0
4.08,2.2,2.2127433,0.0133052785,-0.03813331,538.9105,1.0,1.0
4.08,2.4,2.375203,0.034502365,0.098452054,469.20474,1.0,1.0
4.08,2.6,2.6533003,0.058151625,-0.09781135,205.82755,1.0,1.0
4.08,2.8,2.8313615,0.03850545,0.10251254,278.11493,1.0,0.9375
4.08,3.0,2.825038,0.035592422,0.12674603,379.74924,1.0,0.875
4.1,0.0,0.030773811,0.025480647,-0.012997072,4.9534597,1.0,1.0
4.1,0.2,0.19733268,0.017213421,0.00039359397,5.621293,1.0,1.0
4.1,0.4,0.3839274,0.0024196669,-0.05920083,14.7305975,1.0,1.0
4.1,0.6,0.58280504,0.008405845,0.0035664835,18.674223,1.0,1.0
4.1,0.8,0.77712834,0.033861406,-0.032415092,25.853462,1.0,1.0
4.1,1.0,0.98768795,0.08739786,-0.054861985,34.08908,1.0,1.0
4.1,1.2,1.180011,0.07147929,0.002145017,58.19562,1.0,1.0
4.1,1.4,1.3954866,0.03997297,-0.09107115,70.5217,1.0,1.0
4.1,1.6,1.4952259,0.035134733,-0.14371578,47.94859,1.0,1.0
4.1,1.8,1.8645344,0.026883103,0.0818449,184.75314,1.0,1.0
4.1,2.0,2.0041404,0.014050878,0.015322913,310.5304,1.0,1.0
4.1,2.2,2.1680884,0.01768625,0.06492828,344.383,1.0,1.0
4.1,2.4,2.3605385,0.013054678,0.039604716,259.83292,1.0,1.0
4.1,2.6,2.686972,0.062272146,-0.24796498,115.02435,1.0,0.0
4.1,2.8,2.8615687,0.038053013,0.12594919,182.85385,1.0,0.9375
4.1,3.0,2.8519535,0.030083075,0.12669033,242.4889,1.0,0.875
4.12,0.0,0.032873683,0.028887853,-0.004197023,6.3735027,1.0,1.0
4.12,0.2,0.20676798,0.02538047,0.005523807,9.227898,1.0,1.0
4.12,0.4,0.38579392,-0.0026888154,-0.05089038,13.770931,1.0,1.0
4.12,0.6,0.5758344,0.010602302,-1.9825093e-05,15.228422,1.0,1.0
4.12,0.8,0.80470574,0.029098619,-0.040347405,27.258522,1.0,1.0
4.12,1.0,0.9652105,0.07827717,-0.10273195,36.92476,1.0,1.0
4.12,1.2,1.218586,0.07325064,0.03413333,67.601616,1.0,1.0
4.12,1.4,1.458164,0.039042167,-0.14018816,88.203804,1.0,1.0
4.12,1.6,1.496192,0.03581337,-0.08639349,66.28311,1.0,1.0
4.12,1.8,1.7911004,0.04185716,0.03489685,224.56923,1.0,1.0
4.12,2.0,1.9684265,-0.0023775604,-0.040636912,138.07593,1.0,1.0
4.12,2.2,2.1780782,0.012059925,0.09379369,237.3806,1.0,1.0
4.12,2.4,2.393582,0.024322052,-0.038272634,190.67001,1.0,1.0
4.12,2.6,2.6590242,0.059694894,-0.26363474,488.56924,1.0,0.0
4.12,2.8,2.8824062,0.02222044,0.3541162,141.64648,1.0,0.0
4.12,3.0,2.900381,0.055806793,0.05243907,249.38373,1.0,1.0
4.14,0.0,0.03662543,0.033117197,0.002205819,8.064875,1.0,1.0
4.14,0.2,0.21701044,0.030933414,0.018046262,10.574617,1.0,1.0
4.14,0.4,0.3924389,-0.010413817,-0.050403684,13.174406,1.0,1.0
4.14,0.6,0.5753578,0.017196117,-0.012726229,15.143095,1.0,1.0
4.14,0.8,0.8413921,0.026108101,-0.0978506,27.59434,1.0,1.0
4.14,1.0,0.9590068,0.071956456,-0.09952201,28.764198,1.0,1.0
4.14,1.2,1.2692986,0.0773084,0.10624689,59.792526,1.0,1.0
4.14,1.4,1.4448118,0.04376354,-0.0551231,125.581924,1.0,1.0
4.14,1.6,1.5185485,0.041844524,-0.04475889,88.42964,1.0,1.0
4.14,1.8,1.7334362,0.028923403,-0.041802436,190.42291,1.0,1.0
4.14,2.0,1.9777062,0.0015697945,-0.10882914,130.77148,1.0,1.0
4.14,2.2,2.2182932,0.008021609,0.008401361,204.91577,1.0,1.0
4.14,2.4,2.43884,0.044875823,-0.06748986,193.21237,1.0,1.0
4.14,2.6,2.5744421,0.05346045,-0.13261306,774.1265,1.0,1.0
4.14,2.8,2.827349,0.035163604,0.3360956,428.06882,1.0,0.0
4.14,3.0,2.9400933,0.079336844,-0.060067542,254.78418,1.0,1.0
4.16,0.0,0.03966628,0.03479351,-0.0005671643,9.109486,1.0,1.0
4.16,0.2,0.21704149,0.026414096,0.03678655,12.06205,1.0,1.0
4.16,0.4,0.40511093,-0.019508883,-0.055709094,13.24067,1.0,1.0
4.16,0.6,0.58401966,0.026832078,-0.024558257,22.677658,1.0,1.0
4.16,0.8,0.8635038,0.028323181,-0.13345672,42.669647,1.0,1.0
4.16,1.0,0.9610266,0.068226434,-0.0613555,27.210625,1.0,1.0
4.16,1.2,1.2703502,0.07970549,0.041094527,82.87654,1.0,1.0
4.16,1.4,1.3909063,0.03643449,0.037275877,115.376274,1.0,1.0
4.16,1.6,1.5550752,0.050394982,-0.058175437,92.57936,1.0,1.0
4.16,1.8,1.7060075,0.01630987,-0.10924639,91.55531,1.0,1.0
4.16,2.0,2.0080562,0.01503801,-0.09796296,133.95328,1.0,1.0
4.16,2.2,2.2532554,0.005901126,-0.030951481,177.38742,1.0,1.0
